/Users/john/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
============================================================
FINDY — Procesador FINAL v5 (vectorizado)
============================================================

📂 2013 archivos encontrados

⚙️  Leyendo archivos...
  [316/2013] ✅ ANGEL 10K OFI 365 30-10-24 PARTE 9.xlsx: 10,345 filas (acum: 6,917,738)
  [317/2013] ✅ ANGEL 10K OFI 736 04-11-24 PARTE 1.xlsx: 10,103 filas (acum: 6,927,841)
  [318/2013] ✅ ANGEL 10K OFI 736 04-11-24 PARTE 3.xlsx: 9,999 filas (acum: 6,937,840)
  [319/2013] ✅ ANGEL 10K OFI 736 23-10-24 PARTE 1.xlsx: 10,002 filas (acum: 6,947,842)
  [320/2013] ✅ ANGEL 10K OFI 736 23-10-24 PARTE 4.xlsx: 9,999 filas (acum: 6,957,841)
  [321/2013] ✅ ANGEL 10K OFI 736 24-10-24 PARTE 2.xlsx: 9,999 filas (acum: 6,967,840)
  [322/2013] ✅ ANGEL 10K OFI 736 26-10-24 PARTE 1.xlsx: 9,999 filas (acum: 6,977,839)
  [323/2013] ✅ ANGEL 10K OFI 736 26-10-24 PARTE 2.xlsx: 9,998 filas (acum: 6,987,837)
  [324/2013] ✅ ANGEL 10K OFI 736 30-10-24 PARTE 3.xlsx: 9,999 filas (acum: 6,997,836)
  [325/2013] ✅ ANGEL 10K OFI 736 30-10-24 PARTE 4.xlsx: 9,999 filas (acum: 7,007,835)
  [326/2013] ✅ ANGEL 10K OFI 736 30-10-24 PARTE 5.xlsx: 9,999 filas (acum: 7,017,834)
  [327/2013] ✅ ANGEL 10K OFI 736 30-10-24 PARTE 6.xlsx: 10,003 filas (acum: 7,027,837)
  [328/2013] ✅ ANGEL 10K OFI 736 30-10-24 PARTE 7.xlsx: 9,999 filas (acum: 7,037,836)
  [329/2013] ✅ ANGEL 10K OFI EXTERNO 04-11-24 PARTE 4.xlsx: 5,661 filas (acum: 7,043,497)
  [330/2013] ✅ ANGEL 10K OFI EXTERNO 23-10-24 PARTE 3.xlsx: 9,997 filas (acum: 7,053,494)
  [331/2013] ✅ ANGEL 10K OFI EXTERNO 26-10-24 PARTE 5.xlsx: 10,541 filas (acum: 7,064,035)
  [332/2013] ✅ ANGEL 14K OFI 736 30-10-24 PARTE 1.xlsx: 14,431 filas (acum: 7,078,466)
  [333/2013] ✅ ANGEL 15K OFI 365 30-10-24 PARTE 2.xlsx: 14,698 filas (acum: 7,093,164)
  [334/2013] ✅ ANGEL 5K OFI 365 22-10-24 PARTE 2.xlsx: 4,999 filas (acum: 7,098,163)
  [335/2013] ✅ ANGEL 5K OFI 365 PRUEBA 25-10-24 PARTE 2.xlsx: 4,999 filas (acum: 7,103,162)
  [336/2013] ✅ ANGEL 5K OFI 736 22-10-24 PARTE 1.xlsx: 4,999 filas (acum: 7,108,161)
  [337/2013] ✅ ANGEL 5K OFI 736 PRUEBA 25-10-24 PARTE 1.xlsx: 4,999 filas (acum: 7,113,160)
  [338/2013] ✅ ANGEL 5K OFI EXTERNO 22-10-24 PARTE 3.xlsx: 4,999 filas (acum: 7,118,159)
  [339/2013] ✅ ANGEL 5K OFI EXTERNO PRUEBA 25-10-24 PARTE 3.xlsx: 5,000 filas (acum: 7,123,159)
  [340/2013] ✅ ANGEL NUEVA 10K OFI 365 03-12-24 PARTE 2.xlsx: 10,004 filas (acum: 7,133,163)
  [341/2013] ✅ ANGEL NUEVA 10K OFI 365 29-11-24 PARTE 2.xlsx: 9,999 filas (acum: 7,143,162)
  [342/2013] ✅ ANGEL NUEVA 10K OFI 736 03-12-24 PARTE 1.xlsx: 9,999 filas (acum: 7,153,161)
  [343/2013] ✅ ANGEL NUEVA 10K OFI 736 29-11-24 PARTE 1.xlsx: 9,999 filas (acum: 7,163,160)
  [344/2013] ✅ ANGEL NUEVA 10K OFI EXTERNO 29-11-24 PARTE 3.xlsx: 9,999 filas (acum: 7,173,159)
  [345/2013] ✅ ARACELLIHURTADO (1).xlsx: 29,767 filas (acum: 7,202,926)
  [346/2013] ✅ ARACELLIHURTADO.xlsx: 29,767 filas (acum: 7,232,693)
  [347/2013] ✅ ARGA FIJOS.xlsx: 1,000 filas (acum: 7,233,693)
  [349/2013] ✅ Alicantes 17k.xlsx: 17,887 filas (acum: 7,251,580)
  [350/2013] ✅ BAJAS 2024 WEKIWI TOTALES.xlsx: 1,660 filas (acum: 7,253,240)
  [351/2013] ✅ BARNA PRUEBA 2.5K 26-06-25 PARTE 1.xlsx: 2,501 filas (acum: 7,255,741)
  [352/2013] ✅ BARNA PRUEBA 2.5K 26-06-25 PARTE 2.xlsx: 2,499 filas (acum: 7,258,240)
  [353/2013] ✅ BARRANQUILLA 10K 30-06-25 PARTE 1.xlsx: 9,516 filas (acum: 7,267,756)
  [354/2013] ✅ BARRANQUILLA 10K 30-06-25 PARTE 2.xlsx: 9,516 filas (acum: 7,277,272)
  [355/2013] ✅ BARRANQUILLA 2K 30-06-25 PARTE 1.xlsx: 2,643 filas (acum: 7,279,915)
  [356/2013] ✅ BARRANQUILLA 2K 30-06-25 PARTE 2.xlsx: 1,999 filas (acum: 7,281,914)
  [357/2013] ✅ BASE  2.xlsx: 10,024 filas (acum: 7,291,938)
  [358/2013] ✅ BASE #1  50.000 (1).xlsx: 50,000 filas (acum: 7,341,938)
  [359/2013] ✅ BASE #1  50.000.xlsx: 50,000 filas (acum: 7,391,938)
  [361/2013] ✅ BASE 17K POR CARGADO.xlsx: 17,912 filas (acum: 7,409,850)
  [362/2013] ✅ BASE 24K FALTA.xlsx: 27,584 filas (acum: 7,437,434)
  [363/2013] ✅ BASE 25 k banco.xlsx: 25,173 filas (acum: 7,462,607)
  [364/2013] ✅ BASE 99.000 ACTUAL (1).xlsx: 49,998 filas (acum: 7,512,605)
  [365/2013] ✅ BASE 99.000 ACTUAL.xlsx: 49,998 filas (acum: 7,562,603)
  [366/2013] ✅ BASE ANGEL 20K OFI EXTERNO 18-11-24 PARTE 3.xlsx: 19,812 filas (acum: 7,582,415)
  [367/2013] ✅ BASE ANGEL 30K OFI 365 18-11-24 PARTE 2.xlsx: 30,000 filas (acum: 7,612,415)
  [368/2013] ✅ BASE ANGEL 30K OFI 736 18-11-24 PARTE 1.xlsx: 30,000 filas (acum: 7,642,415)
  [369/2013] ✅ BASE BRUTO UN MILLON.xlsx: 50,000 filas (acum: 7,692,415)
  [370/2013] ✅ BASE CEPSA SIN CUPS 13K 28-03-25 PARTE 3.xlsx: 13,047 filas (acum: 7,705,462)
  [371/2013] ✅ BASE CEPSA SIN CUPS 13K 28-03-25 PARTE 4.xlsx: 12,401 filas (acum: 7,717,863)
  [372/2013] ✅ BASE CEPSA SIN CUPS 15K 28-03-25 PARTE 2.xlsx: 15,874 filas (acum: 7,733,737)
  [373/2013] ✅ BASE COLOMBI 23K 25-05-24 PARTE 3 .xlsx: 23,066 filas (acum: 7,756,803)
  [374/2013] ✅ BASE ENERGIA 50K IBAN jhon.xlsx: 34,982 filas (acum: 7,791,785)
  [376/2013] ✅ BASE ENGEL PODO 36K POR CARGAR.xlsx: 48,304 filas (acum: 7,840,089)
  [377/2013] ✅ BASE ESPECIAL PARA VIOLETA 20K ENERGIA.xlsx: 20,018 filas (acum: 7,860,107)
  [378/2013] ✅ BASE FINAL 1.xlsx: 50,000 filas (acum: 7,910,107)
  [379/2013] ✅ BASE LIMPIA 345K CEPSA.xlsx: 50,000 filas (acum: 7,960,107)
  [380/2013] ✅ BASE LIMPIA 450K CEPSA.xlsx: 50,000 filas (acum: 8,010,107)
  [381/2013] ✅ BASE MADRID 17K.xlsx: 17,823 filas (acum: 8,027,930)
  [382/2013] ✅ BASE MADRID 33K.xlsx: 33,730 filas (acum: 8,061,660)
  [383/2013] ✅ BASE MADRID 9K.xlsx: 8,999 filas (acum: 8,070,659)
  [384/2013] ✅ BASE MADRID.xlsx: 33,730 filas (acum: 8,104,389)
  [385/2013] ✅ BASE PARA POWER 20K.xlsx: 20,000 filas (acum: 8,124,389)
  [386/2013] ✅ BASE POWER 10K 19-02-25 (1).xlsx: 10,479 filas (acum: 8,134,868)
  [387/2013] ✅ BASE POWER 10K 19-02-25.xlsx: 10,479 filas (acum: 8,145,347)
  [388/2013] ✅ BASE POWER 5K 03-07-25 PARTE 1.xlsx: 4,999 filas (acum: 8,150,346)
  [389/2013] ✅ BASE POWER 5K 03-07-25 PARTE 2.xlsx: 4,999 filas (acum: 8,155,345)
  [390/2013] ✅ BASE PRUEBA 1K 31-07-25.xlsx: 999 filas (acum: 8,156,344)
  [391/2013] ✅ BASE PRUEBA 5K ANGEL OFI 365 21-10-24 PARTE 2.xlsx: 4,999 filas (acum: 8,161,343)
  [392/2013] ✅ BASE PRUEBA 5K ANGEL OFI 736 21-10-24 PARTE 1.xlsx: 4,999 filas (acum: 8,166,342)
  [393/2013] ✅ BASE PRUEBA 5K ANGEL OFI EXTERNO 21-10-24 PARTE 3.xlsx: 4,999 filas (acum: 8,171,341)
  [394/2013] ✅ BASE PRUEBA JOSE CARRERA 200 CLIENTES.xlsx: 200 filas (acum: 8,171,541)
  [395/2013] ✅ BASE REPOSICION 20-02-25 POWER 10K.xlsx: 9,999 filas (acum: 8,181,540)
  [396/2013] ✅ BASE SIN MADRID ANGEL 21K POR CARGAR.xlsx: 21,121 filas (acum: 8,202,661)
  [397/2013] ✅ BASE SIN MADRID ANGEL 41K POR CARGAR.xlsx: 41,118 filas (acum: 8,243,779)
  [398/2013] ✅ BASE SIN MADRID ANGEL 56K POR CARGAR.xlsx: 49,999 filas (acum: 8,293,778)
  [399/2013] ✅ BASE SIN MADRID.xlsx: 49,999 filas (acum: 8,343,777)
  [400/2013] ✅ BASE UNIFICADA 20-25-10 TODOS.xlsx: 50,000 filas (acum: 8,393,777)
  [401/2013] ✅ BASES SIN CUPS ANGEL 23K.xlsx: 23,695 filas (acum: 8,417,472)
  [402/2013] ✅ BBDD (1).xlsx: 500 filas (acum: 8,417,972)
  [403/2013] ✅ BBDD 13.07.xlsx: 5,000 filas (acum: 8,422,972)
  [404/2013] ✅ BBDD 15.07.2020.xlsx: 2,000 filas (acum: 8,424,972)
  [406/2013] ✅ BBDD EDU.xlsx: 1,000 filas (acum: 8,425,972)
  [407/2013] ✅ BBDD INCIDENCIAS 150K NETO 30-04-24.xlsx: 50,000 filas (acum: 8,475,972)
  [408/2013] ✅ BBDD INCIDENCIAS 150K PARTE 2 30-04-24.xlsx: 50,000 filas (acum: 8,525,972)
  [409/2013] ✅ BBDD MADRID TOLEDO 2-8 raul.xlsx: 6,000 filas (acum: 8,531,972)
  [410/2013] ✅ BBDD NUEVA COLOMBI PARA CARGAR 24-05-24.xlsx: 50,000 filas (acum: 8,581,972)
  [411/2013] ✅ BBDD POWERBRANDS 20K 10-03-25.xlsx: 19,999 filas (acum: 8,601,971)
  [412/2013] ✅ BBDD RUBEN (1).xlsx: 528 filas (acum: 8,602,499)
  [413/2013] ✅ BBDD RUBEN.xlsx: 7,998 filas (acum: 8,610,497)
  [414/2013] ✅ BBDD TANIA 30.03.xlsx: 4,000 filas (acum: 8,614,497)
  [415/2013] ✅ BBDD.xlsx: 500 filas (acum: 8,614,997)
  [416/2013] ✅ BBDD276k.xlsx: 50,000 filas (acum: 8,664,997)
  [417/2013] ✅ BDD MADRID ALEX 2000 CLIENTES.xlsx: 1,999 filas (acum: 8,666,996)
  [418/2013] ✅ BEBE_tmG_27-11-2024 (1).xlsx: 49,999 filas (acum: 8,716,995)
  [419/2013] ✅ BEBE_tmG_27-11-2024.xlsx: 49,999 filas (acum: 8,766,994)
  [420/2013] ✅ BLAI 10.07.xlsx: 5,000 filas (acum: 8,771,994)
  [421/2013] ✅ BOGOTA LIZ OFI 365 10K PARTE 2 18-12-24.xlsx: 9,999 filas (acum: 8,781,993)
  [422/2013] ✅ BOGOTA LIZ OFI 736 10K PARTE 1 18-12-24.xlsx: 9,999 filas (acum: 8,791,992)
  [423/2013] ✅ BOGOTA LIZ OFI EXTERNO 10K PARTE 3 18-12-24.xlsx: 9,999 filas (acum: 8,801,991)
  [424/2013] ✅ BOGOTA LIZ OFI LIMA EXT 10K PARTE 5 18-12-24.xlsx: 16,697 filas (acum: 8,818,688)
  [425/2013] ✅ BOGOTA LIZ OFI NUEVO CHIMB 10K PARTE 4 18-12-24.xlsx: 9,999 filas (acum: 8,828,687)
  [426/2013] ✅ BRUTO 1Q JUNIO.xlsx: 188 filas (acum: 8,828,875)
  [428/2013] ✅ Base 10k correcta (1).xlsx: 9,999 filas (acum: 8,838,874)
  [429/2013] ✅ Base 10k correcta.xlsx: 9,999 filas (acum: 8,848,873)
  [430/2013] ✅ Base angel repetida 21k.xlsx: 20,997 filas (acum: 8,869,870)
  [431/2013] ✅ Base datos 30 mil con CUPS Zona valencia (1) (1).xlsx: 30,000 filas (acum: 8,899,870)
  [432/2013] ✅ Base datos 30 mil.xlsx: 30,000 filas (acum: 8,929,870)
  [433/2013] ✅ Base_Energia_1 al 5.000.xlsx: 4,999 filas (acum: 8,934,869)
  [434/2013] ✅ Bot_Extraction_tmG 23112024 (1).xlsx: 50,000 filas (acum: 8,984,869)
  [435/2013] ✅ Bot_Extraction_tmG 23112024 (2).xlsx: 50,000 filas (acum: 9,034,869)
  [436/2013] ✅ Bot_Extraction_tmG 23112024.xlsx: 50,000 filas (acum: 9,084,869)
  [437/2013] ✅ Bot_extraction_tmG 21112024 (1).xlsx: 20,759 filas (acum: 9,105,628)
  [438/2013] ✅ Bot_extraction_tmG 21112024.xlsx: 20,759 filas (acum: 9,126,387)
  [439/2013] ✅ CALI 3K 10-06-25 PARTE 2.xlsx: 3,248 filas (acum: 9,129,635)
  [440/2013] ✅ CALI 3K 10-06-25 parte 5.xlsx: 3,368 filas (acum: 9,133,003)
  [441/2013] ✅ CALI 4K 10-06-25 PARTE 3.xlsx: 4,059 filas (acum: 9,137,062)
  [442/2013] ✅ CALI 8K 10-06-25 parte 4.xlsx: 6,187 filas (acum: 9,143,249)
  [443/2013] ✅ COLVACAL 20.07.2020.xlsx: 998 filas (acum: 9,144,247)
  [444/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 1.xlsx: 4,999 filas (acum: 9,149,246)
  [445/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 2.xlsx: 4,999 filas (acum: 9,154,245)
  [446/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 3.xlsx: 4,999 filas (acum: 9,159,244)
  [447/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 4.xlsx: 4,998 filas (acum: 9,164,242)
  [450/2013] ✅ CONTRATOS PENTS POWER BRANDS (1).xlsx: 54 filas (acum: 9,164,296)
  [451/2013] ✅ CONTRATOS PENTS POWER BRANDS.xlsx: 54 filas (acum: 9,164,350)
  [452/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 1.xlsx: 9,999 filas (acum: 9,174,349)
  [453/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 2.xlsx: 9,999 filas (acum: 9,184,348)
  [454/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 3.xlsx: 9,999 filas (acum: 9,194,347)
  [455/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 4.xlsx: 9,999 filas (acum: 9,204,346)
  [456/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 5.xlsx: 8,946 filas (acum: 9,213,292)
  [457/2013] ✅ Contratos fuera de CRM 21 MAYO.xlsx: 130 filas (acum: 9,213,422)
  [458/2013] ✅ DIA BASE SIN CUPS 2K 18-06-25 PARTE 1.xlsx: 2,140 filas (acum: 9,215,562)
  [459/2013] ✅ DIA BASE SIN CUPS 2K 18-06-25 PARTE 2.xlsx: 1,999 filas (acum: 9,217,561)
  [460/2013] ✅ DUALES 20-06.xlsx: 10,000 filas (acum: 9,227,561)
  [461/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 1.xlsx: 5,000 filas (acum: 9,232,561)
  [462/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 2.xlsx: 5,000 filas (acum: 9,237,561)
  [463/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 3.xlsx: 5,249 filas (acum: 9,242,810)
  [464/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 4.xlsx: 5,000 filas (acum: 9,247,810)
  [466/2013] ✅ ENERGY GOLD 2ºQ. 06.xlsx: 744 filas (acum: 9,248,554)
  [467/2013] ✅ ENERGY GOLD.xlsx: 783 filas (acum: 9,249,337)
  [468/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 1.7K 22-10-25 PARTE 1.xlsx: 1,866 filas (acum: 9,251,203)
  [469/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 1.7K CLIENTES 22-10-25 PARTE 7.xlsx: 1,747 filas (acum: 9,252,950)
  [470/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 1K CLIENTES 22-10-25 PARTE 6.xlsx: 1,167 filas (acum: 9,254,117)
  [471/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 2K CLIENTES 22-10-25 PARTE 3.xlsx: 2,163 filas (acum: 9,256,280)
  [472/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 700 CLIENTES 22-10-25 PARTE 2.xlsx: 733 filas (acum: 9,257,013)
  [473/2013] ✅ EQUIPO FLOR - ABRIL 2024.xlsx: 59 filas (acum: 9,257,072)
  [475/2013] ✅ ESTRUCTURA FENINTEGRAL.xlsx: 79 filas (acum: 9,257,151)
  [476/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 1.xlsx: 9,999 filas (acum: 9,267,150)
  [477/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 2.xlsx: 9,999 filas (acum: 9,277,149)
  [478/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 3.xlsx: 9,999 filas (acum: 9,287,148)
  [479/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 4.xlsx: 9,999 filas (acum: 9,297,147)
  [480/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 5.xlsx: 9,999 filas (acum: 9,307,146)
  [481/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 6.xlsx: 9,999 filas (acum: 9,317,145)
  [482/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 7.xlsx: 9,999 filas (acum: 9,327,144)
  [483/2013] ✅ EXALTERNA REPSOL 12K 09-06-25 PARTE 8.xlsx: 12,148 filas (acum: 9,339,292)
  [484/2013] ✅ EXAMEN LIZ 19-06-25 2K PARTE 1.xlsx: 2,471 filas (acum: 9,341,763)
  [485/2013] ✅ EXAMEN LIZ 19-06-25 2K PARTE 2.xlsx: 2,294 filas (acum: 9,344,057)
  [486/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 3.xlsx: 5,000 filas (acum: 9,349,057)
  [487/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 4.xlsx: 4,999 filas (acum: 9,354,056)
  [488/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 5.xlsx: 5,135 filas (acum: 9,359,191)
  [489/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 6.xlsx: 4,999 filas (acum: 9,364,190)
  [490/2013] ✅ EXTRAIDO 031224_tmG_DARWIN (1).xlsx: 50,000 filas (acum: 9,414,190)
  [491/2013] ✅ EXTRAIDO 031224_tmG_DARWIN.xlsx: 50,000 filas (acum: 9,464,190)
  [493/2013] ✅ Extract_16_01_2024.xlsx: 50,000 filas (acum: 9,514,190)
  [494/2013] ✅ FENINTEGRAL 1Q. JUNIO - FENINTEGRAL.xlsx: 278 filas (acum: 9,514,468)
  [495/2013] ✅ FENINTEGRAL 2Q.JUNIO.xlsx: 443 filas (acum: 9,514,911)
  [496/2013] ✅ FENINTEGRAL ABRIL.xlsx: 1,145 filas (acum: 9,516,056)
  [497/2013] ✅ FENINTEGRAL ENERO.xlsx: 4,132 filas (acum: 9,520,188)
  [499/2013] ✅ FILTRADO REPSOL 10K PARTE 1 02-04-25.xlsx: 9,999 filas (acum: 9,530,187)
  [500/2013] ✅ FILTRADO REPSOL 10K PARTE 10 02-04-25.xlsx: 9,999 filas (acum: 9,540,186)
  [501/2013] ✅ FILTRADO REPSOL 10K PARTE 11 04-04-25.xlsx: 9,999 filas (acum: 9,550,185)
  [502/2013] ✅ FILTRADO REPSOL 10K PARTE 12 04-04-25.xlsx: 9,999 filas (acum: 9,560,184)
  [503/2013] ✅ FILTRADO REPSOL 10K PARTE 13 04-04-25.xlsx: 9,999 filas (acum: 9,570,183)
  [504/2013] ✅ FILTRADO REPSOL 10K PARTE 14 04-04-25.xlsx: 9,999 filas (acum: 9,580,182)
  [505/2013] ✅ FILTRADO REPSOL 10K PARTE 15 04-04-25.xlsx: 9,999 filas (acum: 9,590,181)
  [506/2013] ✅ FILTRADO REPSOL 10K PARTE 16 04-04-25.xlsx: 9,999 filas (acum: 9,600,180)
  [507/2013] ✅ FILTRADO REPSOL 10K PARTE 17 04-04-25.xlsx: 9,999 filas (acum: 9,610,179)
  [508/2013] ✅ FILTRADO REPSOL 10K PARTE 18 04-04-25.xlsx: 9,999 filas (acum: 9,620,178)
  [509/2013] ✅ FILTRADO REPSOL 10K PARTE 19 04-04-25.xlsx: 9,999 filas (acum: 9,630,177)
  [510/2013] ✅ FILTRADO REPSOL 10K PARTE 2 02-04-25.xlsx: 9,999 filas (acum: 9,640,176)
  [511/2013] ✅ FILTRADO REPSOL 10K PARTE 20 04-04-25.xlsx: 9,999 filas (acum: 9,650,175)
  [512/2013] ✅ FILTRADO REPSOL 10K PARTE 21 04-04-25.xlsx: 9,999 filas (acum: 9,660,174)
  [513/2013] ✅ FILTRADO REPSOL 10K PARTE 22 04-04-25.xlsx: 14,042 filas (acum: 9,674,216)
  [514/2013] ✅ FILTRADO REPSOL 10K PARTE 3 02-04-25.xlsx: 9,999 filas (acum: 9,684,215)
  [515/2013] ✅ FILTRADO REPSOL 10K PARTE 4 02-04-25.xlsx: 9,999 filas (acum: 9,694,214)
  [516/2013] ✅ FILTRADO REPSOL 10K PARTE 5 02-04-25.xlsx: 9,999 filas (acum: 9,704,213)
  [517/2013] ✅ FILTRADO REPSOL 10K PARTE 6 02-04-25.xlsx: 9,999 filas (acum: 9,714,212)
  [518/2013] ✅ FILTRADO REPSOL 10K PARTE 7 02-04-25.xlsx: 9,999 filas (acum: 9,724,211)
  [519/2013] ✅ FILTRADO REPSOL 10K PARTE 8 02-04-25.xlsx: 9,999 filas (acum: 9,734,210)
  [520/2013] ✅ FILTRADO REPSOL 10K PARTE 9 02-04-25.xlsx: 9,999 filas (acum: 9,744,209)
  [522/2013] ✅ GRANADA_19k.xls: 19,145 filas (acum: 9,763,354)
  [523/2013] ✅ GUSTAVO 27.07.xlsx: 2,000 filas (acum: 9,765,354)
  [524/2013] ✅ ILIAS 1000 CLIENTES 20-05-25 PARTE 2.xlsx: 999 filas (acum: 9,766,353)
  [525/2013] ✅ ILIAS 500 CLIENTES 20-05-25 PARTE 1.xlsx: 583 filas (acum: 9,766,936)
  [526/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 1.xlsx: 5,000 filas (acum: 9,771,936)
  [527/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 10.xlsx: 5,000 filas (acum: 9,776,936)
  [528/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 11.xlsx: 5,000 filas (acum: 9,781,936)
  [529/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 12.xlsx: 5,000 filas (acum: 9,786,936)
  [530/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 13.xlsx: 8,260 filas (acum: 9,795,196)
  [531/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 2.xlsx: 5,000 filas (acum: 9,800,196)
  [532/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 3.xlsx: 5,000 filas (acum: 9,805,196)
  [533/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 4.xlsx: 5,000 filas (acum: 9,810,196)
  [534/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 5.xlsx: 5,000 filas (acum: 9,815,196)
  [535/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 6.xlsx: 5,000 filas (acum: 9,820,196)
  [536/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 7.xlsx: 5,000 filas (acum: 9,825,196)
  [537/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 8.xlsx: 5,000 filas (acum: 9,830,196)
  [538/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 9.xlsx: 5,000 filas (acum: 9,835,196)
  [539/2013] ✅ INCIDENCIAS ENDESA 5K 13-09-25 PARTE 1.xlsx: 4,999 filas (acum: 9,840,195)
  [540/2013] ✅ INCIDENCIAS ENDESA 5K 13-09-25 PARTE 2.xlsx: 4,999 filas (acum: 9,845,194)
  [541/2013] ✅ INCIDENCIAS ENDESA 5K 25-08-25 PARTE 1.xlsx: 4,999 filas (acum: 9,850,193)
  [542/2013] ✅ INCIDENCIAS ENDESA 5K 25-08-25 PARTE 2.xlsx: 4,999 filas (acum: 9,855,192)
  [543/2013] ✅ INCIDENCIAS ENDESA 8K 01-09-25 PARTE 13.xlsx: 8,260 filas (acum: 9,863,452)
  [544/2013] ✅ IVAN 21.07.xlsx: 2,000 filas (acum: 9,865,452)
  [545/2013] ✅ IZQUIERDA----.xlsx: 1,999 filas (acum: 9,867,451)
  [546/2013] ✅ JAEN NUEVO (1).xlsx: 22,005 filas (acum: 9,889,456)
  [547/2013] ✅ JENNI 21.07.xlsx: 1,000 filas (acum: 9,890,456)
  [548/2013] ✅ JHON MUESTRA.xlsx: 1,000 filas (acum: 9,891,456)
  [549/2013] ✅ JISUS PRUEBA 3K 04-03-25.xlsx: 3,000 filas (acum: 9,894,456)
  [553/2013] ✅ JOHN.xlsx: 41 filas (acum: 9,894,497)
  [556/2013] ✅ LIMA NUEVA OFI 365 10K 03-12-24 PARTE 4.xlsx: 9,999 filas (acum: 9,904,496)
  [557/2013] ✅ LIMA NUEVA OFI 365 10K 03-12-24 PARTE 5.xlsx: 9,999 filas (acum: 9,914,495)
  [558/2013] ✅ LIMA NUEVA OFI 365 10K 03-12-24 PARTE 6.xlsx: 9,999 filas (acum: 9,924,494)
  [559/2013] ✅ LIMA NUEVA OFI 365 10K 25-11-24 PARTE 2.xlsx: 9,999 filas (acum: 9,934,493)
  [560/2013] ✅ LIMA NUEVA OFI 365 10K 25-11-24 PARTE 5.xlsx: 10,086 filas (acum: 9,944,579)
  [561/2013] ✅ LIMA NUEVA OFI 365 10K 25-11-24 PARTE 8.xlsx: 9,999 filas (acum: 9,954,578)
  [562/2013] ✅ LIMA NUEVA OFI 736 10K 03-12-24 PARTE 1.xlsx: 9,999 filas (acum: 9,964,577)
  [563/2013] ✅ LIMA NUEVA OFI 736 10K 03-12-24 PARTE 2.xlsx: 9,999 filas (acum: 9,974,576)
  [564/2013] ✅ LIMA NUEVA OFI 736 10K 03-12-24 PARTE 3.xlsx: 9,999 filas (acum: 9,984,575)
  [565/2013] ✅ LIMA NUEVA OFI 736 10K 25-11-24 PARTE 1.xlsx: 9,999 filas (acum: 9,994,574)
