============================================================
PASO 1: Leer Excel → CSV sin dedup
============================================================

📂 2013 archivos
  [340/2013] ✅ ANGEL NUEVA 10K OFI 365 03-12-24 PARTE 2.xlsx: 10,004 filas (total: 7,138,512)
  [341/2013] ✅ ANGEL NUEVA 10K OFI 365 29-11-24 PARTE 2.xlsx: 9,999 filas (total: 7,148,511)
  [342/2013] ✅ ANGEL NUEVA 10K OFI 736 03-12-24 PARTE 1.xlsx: 9,999 filas (total: 7,158,510)
  [343/2013] ✅ ANGEL NUEVA 10K OFI 736 29-11-24 PARTE 1.xlsx: 9,999 filas (total: 7,168,509)
  [344/2013] ✅ ANGEL NUEVA 10K OFI EXTERNO 29-11-24 PARTE 3.xlsx: 9,999 filas (total: 7,178,508)
  [345/2013] ✅ ARACELLIHURTADO (1).xlsx: 29,767 filas (total: 7,208,275)
  [346/2013] ✅ ARACELLIHURTADO.xlsx: 29,767 filas (total: 7,238,042)
  [347/2013] ✅ ARGA FIJOS.xlsx: 1,000 filas (total: 7,239,042)
  [349/2013] ✅ Alicantes 17k.xlsx: 17,887 filas (total: 7,256,929)
  [350/2013] ✅ BAJAS 2024 WEKIWI TOTALES.xlsx: 1,660 filas (total: 7,258,589)
  [351/2013] ✅ BARNA PRUEBA 2.5K 26-06-25 PARTE 1.xlsx: 2,501 filas (total: 7,261,090)
  [352/2013] ✅ BARNA PRUEBA 2.5K 26-06-25 PARTE 2.xlsx: 2,499 filas (total: 7,263,589)
  [353/2013] ✅ BARRANQUILLA 10K 30-06-25 PARTE 1.xlsx: 9,516 filas (total: 7,273,105)
  [354/2013] ✅ BARRANQUILLA 10K 30-06-25 PARTE 2.xlsx: 9,516 filas (total: 7,282,621)
  [355/2013] ✅ BARRANQUILLA 2K 30-06-25 PARTE 1.xlsx: 2,643 filas (total: 7,285,264)
  [356/2013] ✅ BARRANQUILLA 2K 30-06-25 PARTE 2.xlsx: 1,999 filas (total: 7,287,263)
  [357/2013] ✅ BASE  2.xlsx: 10,028 filas (total: 7,297,291)
  [358/2013] ✅ BASE #1  50.000 (1).xlsx: 50,000 filas (total: 7,347,291)
  [359/2013] ✅ BASE #1  50.000.xlsx: 50,000 filas (total: 7,397,291)
  [361/2013] ✅ BASE 17K POR CARGADO.xlsx: 17,912 filas (total: 7,415,203)
  [362/2013] ✅ BASE 24K FALTA.xlsx: 27,584 filas (total: 7,442,787)
  [363/2013] ✅ BASE 25 k banco.xlsx: 25,173 filas (total: 7,467,960)
  [364/2013] ✅ BASE 99.000 ACTUAL (1).xlsx: 49,998 filas (total: 7,517,958)
  [365/2013] ✅ BASE 99.000 ACTUAL.xlsx: 49,998 filas (total: 7,567,956)
  [366/2013] ✅ BASE ANGEL 20K OFI EXTERNO 18-11-24 PARTE 3.xlsx: 19,812 filas (total: 7,587,768)
  [367/2013] ✅ BASE ANGEL 30K OFI 365 18-11-24 PARTE 2.xlsx: 30,000 filas (total: 7,617,768)
  [368/2013] ✅ BASE ANGEL 30K OFI 736 18-11-24 PARTE 1.xlsx: 30,000 filas (total: 7,647,768)
  [369/2013] ✅ BASE BRUTO UN MILLON.xlsx: 50,000 filas (total: 7,697,768)
  [370/2013] ✅ BASE CEPSA SIN CUPS 13K 28-03-25 PARTE 3.xlsx: 13,047 filas (total: 7,710,815)
  [371/2013] ✅ BASE CEPSA SIN CUPS 13K 28-03-25 PARTE 4.xlsx: 12,401 filas (total: 7,723,216)
  [372/2013] ✅ BASE CEPSA SIN CUPS 15K 28-03-25 PARTE 2.xlsx: 15,874 filas (total: 7,739,090)
  [373/2013] ✅ BASE COLOMBI 23K 25-05-24 PARTE 3 .xlsx: 23,066 filas (total: 7,762,156)
  [374/2013] ✅ BASE ENERGIA 50K IBAN jhon.xlsx: 34,982 filas (total: 7,797,138)
  [376/2013] ✅ BASE ENGEL PODO 36K POR CARGAR.xlsx: 48,304 filas (total: 7,845,442)
  [377/2013] ✅ BASE ESPECIAL PARA VIOLETA 20K ENERGIA.xlsx: 20,019 filas (total: 7,865,461)
  [378/2013] ✅ BASE FINAL 1.xlsx: 50,000 filas (total: 7,915,461)
  [379/2013] ✅ BASE LIMPIA 345K CEPSA.xlsx: 50,000 filas (total: 7,965,461)
  [380/2013] ✅ BASE LIMPIA 450K CEPSA.xlsx: 50,000 filas (total: 8,015,461)
  [381/2013] ✅ BASE MADRID 17K.xlsx: 17,823 filas (total: 8,033,284)
  [382/2013] ✅ BASE MADRID 33K.xlsx: 33,730 filas (total: 8,067,014)
  [383/2013] ✅ BASE MADRID 9K.xlsx: 8,999 filas (total: 8,076,013)
  [384/2013] ✅ BASE MADRID.xlsx: 33,730 filas (total: 8,109,743)
  [385/2013] ✅ BASE PARA POWER 20K.xlsx: 20,000 filas (total: 8,129,743)
  [386/2013] ✅ BASE POWER 10K 19-02-25 (1).xlsx: 10,597 filas (total: 8,140,340)
  [387/2013] ✅ BASE POWER 10K 19-02-25.xlsx: 10,597 filas (total: 8,150,937)
  [388/2013] ✅ BASE POWER 5K 03-07-25 PARTE 1.xlsx: 4,999 filas (total: 8,155,936)
  [389/2013] ✅ BASE POWER 5K 03-07-25 PARTE 2.xlsx: 4,999 filas (total: 8,160,935)
  [390/2013] ✅ BASE PRUEBA 1K 31-07-25.xlsx: 999 filas (total: 8,161,934)
  [391/2013] ✅ BASE PRUEBA 5K ANGEL OFI 365 21-10-24 PARTE 2.xlsx: 4,999 filas (total: 8,166,933)
  [392/2013] ✅ BASE PRUEBA 5K ANGEL OFI 736 21-10-24 PARTE 1.xlsx: 4,999 filas (total: 8,171,932)
  [393/2013] ✅ BASE PRUEBA 5K ANGEL OFI EXTERNO 21-10-24 PARTE 3.xlsx: 4,999 filas (total: 8,176,931)
  [394/2013] ✅ BASE PRUEBA JOSE CARRERA 200 CLIENTES.xlsx: 200 filas (total: 8,177,131)
  [395/2013] ✅ BASE REPOSICION 20-02-25 POWER 10K.xlsx: 9,999 filas (total: 8,187,130)
  [396/2013] ✅ BASE SIN MADRID ANGEL 21K POR CARGAR.xlsx: 21,121 filas (total: 8,208,251)
  [397/2013] ✅ BASE SIN MADRID ANGEL 41K POR CARGAR.xlsx: 41,118 filas (total: 8,249,369)
  [398/2013] ✅ BASE SIN MADRID ANGEL 56K POR CARGAR.xlsx: 49,999 filas (total: 8,299,368)
  [399/2013] ✅ BASE SIN MADRID.xlsx: 49,999 filas (total: 8,349,367)
  [400/2013] ✅ BASE UNIFICADA 20-25-10 TODOS.xlsx: 50,000 filas (total: 8,399,367)
  [401/2013] ✅ BASES SIN CUPS ANGEL 23K.xlsx: 23,695 filas (total: 8,423,062)
  [402/2013] ✅ BBDD (1).xlsx: 500 filas (total: 8,423,562)
  [403/2013] ✅ BBDD 13.07.xlsx: 5,000 filas (total: 8,428,562)
  [404/2013] ✅ BBDD 15.07.2020.xlsx: 2,000 filas (total: 8,430,562)
  [406/2013] ✅ BBDD EDU.xlsx: 1,000 filas (total: 8,431,562)
  [407/2013] ✅ BBDD INCIDENCIAS 150K NETO 30-04-24.xlsx: 50,000 filas (total: 8,481,562)
  [408/2013] ✅ BBDD INCIDENCIAS 150K PARTE 2 30-04-24.xlsx: 50,000 filas (total: 8,531,562)
  [409/2013] ✅ BBDD MADRID TOLEDO 2-8 raul.xlsx: 6,000 filas (total: 8,537,562)
  [410/2013] ✅ BBDD NUEVA COLOMBI PARA CARGAR 24-05-24.xlsx: 50,000 filas (total: 8,587,562)
  [411/2013] ✅ BBDD POWERBRANDS 20K 10-03-25.xlsx: 19,999 filas (total: 8,607,561)
  [412/2013] ✅ BBDD RUBEN (1).xlsx: 528 filas (total: 8,608,089)
  [413/2013] ✅ BBDD RUBEN.xlsx: 7,998 filas (total: 8,616,087)
  [414/2013] ✅ BBDD TANIA 30.03.xlsx: 4,000 filas (total: 8,620,087)
  [415/2013] ✅ BBDD.xlsx: 500 filas (total: 8,620,587)
  [416/2013] ✅ BBDD276k.xlsx: 50,000 filas (total: 8,670,587)
  [417/2013] ✅ BDD MADRID ALEX 2000 CLIENTES.xlsx: 1,999 filas (total: 8,672,586)
  [418/2013] ✅ BEBE_tmG_27-11-2024 (1).xlsx: 49,999 filas (total: 8,722,585)
  [419/2013] ✅ BEBE_tmG_27-11-2024.xlsx: 49,999 filas (total: 8,772,584)
  [420/2013] ✅ BLAI 10.07.xlsx: 5,000 filas (total: 8,777,584)
  [421/2013] ✅ BOGOTA LIZ OFI 365 10K PARTE 2 18-12-24.xlsx: 9,999 filas (total: 8,787,583)
  [422/2013] ✅ BOGOTA LIZ OFI 736 10K PARTE 1 18-12-24.xlsx: 9,999 filas (total: 8,797,582)
  [423/2013] ✅ BOGOTA LIZ OFI EXTERNO 10K PARTE 3 18-12-24.xlsx: 9,999 filas (total: 8,807,581)
  [424/2013] ✅ BOGOTA LIZ OFI LIMA EXT 10K PARTE 5 18-12-24.xlsx: 16,697 filas (total: 8,824,278)
  [425/2013] ✅ BOGOTA LIZ OFI NUEVO CHIMB 10K PARTE 4 18-12-24.xlsx: 9,999 filas (total: 8,834,277)
  [426/2013] ✅ BRUTO 1Q JUNIO.xlsx: 188 filas (total: 8,834,465)
  [428/2013] ✅ Base 10k correcta (1).xlsx: 9,999 filas (total: 8,844,464)
  [429/2013] ✅ Base 10k correcta.xlsx: 9,999 filas (total: 8,854,463)
  [430/2013] ✅ Base angel repetida 21k.xlsx: 20,997 filas (total: 8,875,460)
  [431/2013] ✅ Base datos 30 mil con CUPS Zona valencia (1) (1).xlsx: 30,000 filas (total: 8,905,460)
  [432/2013] ✅ Base datos 30 mil.xlsx: 30,000 filas (total: 8,935,460)
  [433/2013] ✅ Base_Energia_1 al 5.000.xlsx: 4,999 filas (total: 8,940,459)
  [434/2013] ✅ Bot_Extraction_tmG 23112024 (1).xlsx: 50,000 filas (total: 8,990,459)
  [435/2013] ✅ Bot_Extraction_tmG 23112024 (2).xlsx: 50,000 filas (total: 9,040,459)
  [436/2013] ✅ Bot_Extraction_tmG 23112024.xlsx: 50,000 filas (total: 9,090,459)
  [437/2013] ✅ Bot_extraction_tmG 21112024 (1).xlsx: 20,759 filas (total: 9,111,218)
  [438/2013] ✅ Bot_extraction_tmG 21112024.xlsx: 20,759 filas (total: 9,131,977)
  [439/2013] ✅ CALI 3K 10-06-25 PARTE 2.xlsx: 3,248 filas (total: 9,135,225)
  [440/2013] ✅ CALI 3K 10-06-25 parte 5.xlsx: 3,368 filas (total: 9,138,593)
  [441/2013] ✅ CALI 4K 10-06-25 PARTE 3.xlsx: 4,059 filas (total: 9,142,652)
  [442/2013] ✅ CALI 8K 10-06-25 parte 4.xlsx: 6,187 filas (total: 9,148,839)
  [443/2013] ✅ COLVACAL 20.07.2020.xlsx: 998 filas (total: 9,149,837)
  [444/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 1.xlsx: 4,999 filas (total: 9,154,836)
  [445/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 2.xlsx: 4,999 filas (total: 9,159,835)
  [446/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 3.xlsx: 4,999 filas (total: 9,164,834)
  [447/2013] ✅ COMPAÑIA CLIENTES 5K 26-06-25 PARTE 4.xlsx: 4,998 filas (total: 9,169,832)
  [450/2013] ✅ CONTRATOS PENTS POWER BRANDS (1).xlsx: 54 filas (total: 9,169,886)
  [451/2013] ✅ CONTRATOS PENTS POWER BRANDS.xlsx: 54 filas (total: 9,169,940)
  [452/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 1.xlsx: 9,999 filas (total: 9,179,939)
  [453/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 2.xlsx: 9,999 filas (total: 9,189,938)
  [454/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 3.xlsx: 9,999 filas (total: 9,199,937)
  [455/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 4.xlsx: 9,999 filas (total: 9,209,936)
  [456/2013] ✅ COSMOS FILTRADA LIZ 10K 22-04-25 PARTE 5.xlsx: 8,946 filas (total: 9,218,882)
  [457/2013] ✅ Contratos fuera de CRM 21 MAYO.xlsx: 130 filas (total: 9,219,012)
  [458/2013] ✅ DIA BASE SIN CUPS 2K 18-06-25 PARTE 1.xlsx: 2,140 filas (total: 9,221,152)
  [459/2013] ✅ DIA BASE SIN CUPS 2K 18-06-25 PARTE 2.xlsx: 1,999 filas (total: 9,223,151)
  [460/2013] ✅ DUALES 20-06.xlsx: 10,000 filas (total: 9,233,151)
  [461/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 1.xlsx: 5,000 filas (total: 9,238,151)
  [462/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 2.xlsx: 5,000 filas (total: 9,243,151)
  [463/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 3.xlsx: 5,249 filas (total: 9,248,400)
  [464/2013] ✅ ELIZABETH NEW 5K 30-04-35 PARTE 4.xlsx: 5,000 filas (total: 9,253,400)
  [466/2013] ✅ ENERGY GOLD 2ºQ. 06.xlsx: 744 filas (total: 9,254,144)
  [467/2013] ✅ ENERGY GOLD.xlsx: 783 filas (total: 9,254,927)
  [468/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 1.7K 22-10-25 PARTE 1.xlsx: 1,866 filas (total: 9,256,793)
  [469/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 1.7K CLIENTES 22-10-25 PARTE 7.xlsx: 1,747 filas (total: 9,258,540)
  [470/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 1K CLIENTES 22-10-25 PARTE 6.xlsx: 1,167 filas (total: 9,259,707)
  [471/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 2K CLIENTES 22-10-25 PARTE 3.xlsx: 2,163 filas (total: 9,261,870)
  [472/2013] ✅ ENGEL ENERGIA BAJAS 22-10-25 700 CLIENTES 22-10-25 PARTE 2.xlsx: 733 filas (total: 9,262,603)
  [473/2013] ✅ EQUIPO FLOR - ABRIL 2024.xlsx: 59 filas (total: 9,262,662)
  [475/2013] ✅ ESTRUCTURA FENINTEGRAL.xlsx: 79 filas (total: 9,262,741)
  [476/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 1.xlsx: 9,999 filas (total: 9,272,740)
  [477/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 2.xlsx: 9,999 filas (total: 9,282,739)
  [478/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 3.xlsx: 9,999 filas (total: 9,292,738)
  [479/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 4.xlsx: 9,999 filas (total: 9,302,737)
  [480/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 5.xlsx: 9,999 filas (total: 9,312,736)
  [481/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 6.xlsx: 9,999 filas (total: 9,322,735)
  [482/2013] ✅ EXALTERNA REPSOL 10K 09-06-25 PARTE 7.xlsx: 9,999 filas (total: 9,332,734)
  [483/2013] ✅ EXALTERNA REPSOL 12K 09-06-25 PARTE 8.xlsx: 12,148 filas (total: 9,344,882)
  [484/2013] ✅ EXAMEN LIZ 19-06-25 2K PARTE 1.xlsx: 2,471 filas (total: 9,347,353)
  [485/2013] ✅ EXAMEN LIZ 19-06-25 2K PARTE 2.xlsx: 2,294 filas (total: 9,349,647)
  [486/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 3.xlsx: 5,000 filas (total: 9,354,647)
  [487/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 4.xlsx: 4,999 filas (total: 9,359,646)
  [488/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 5.xlsx: 5,135 filas (total: 9,364,781)
  [489/2013] ✅ EXAMEN LIZ 19-06-25 5K PARTE 6.xlsx: 4,999 filas (total: 9,369,780)
  [490/2013] ✅ EXTRAIDO 031224_tmG_DARWIN (1).xlsx: 50,000 filas (total: 9,419,780)
  [491/2013] ✅ EXTRAIDO 031224_tmG_DARWIN.xlsx: 50,000 filas (total: 9,469,780)
  [493/2013] ✅ Extract_16_01_2024.xlsx: 50,000 filas (total: 9,519,780)
  [494/2013] ✅ FENINTEGRAL 1Q. JUNIO - FENINTEGRAL.xlsx: 278 filas (total: 9,520,058)
  [495/2013] ✅ FENINTEGRAL 2Q.JUNIO.xlsx: 443 filas (total: 9,520,501)
  [496/2013] ✅ FENINTEGRAL ABRIL.xlsx: 1,145 filas (total: 9,521,646)
  [497/2013] ✅ FENINTEGRAL ENERO.xlsx: 4,132 filas (total: 9,525,778)
  [499/2013] ✅ FILTRADO REPSOL 10K PARTE 1 02-04-25.xlsx: 9,999 filas (total: 9,535,777)
  [500/2013] ✅ FILTRADO REPSOL 10K PARTE 10 02-04-25.xlsx: 9,999 filas (total: 9,545,776)
  [501/2013] ✅ FILTRADO REPSOL 10K PARTE 11 04-04-25.xlsx: 9,999 filas (total: 9,555,775)
  [502/2013] ✅ FILTRADO REPSOL 10K PARTE 12 04-04-25.xlsx: 9,999 filas (total: 9,565,774)
  [503/2013] ✅ FILTRADO REPSOL 10K PARTE 13 04-04-25.xlsx: 9,999 filas (total: 9,575,773)
  [504/2013] ✅ FILTRADO REPSOL 10K PARTE 14 04-04-25.xlsx: 9,999 filas (total: 9,585,772)
  [505/2013] ✅ FILTRADO REPSOL 10K PARTE 15 04-04-25.xlsx: 9,999 filas (total: 9,595,771)
  [506/2013] ✅ FILTRADO REPSOL 10K PARTE 16 04-04-25.xlsx: 9,999 filas (total: 9,605,770)
  [507/2013] ✅ FILTRADO REPSOL 10K PARTE 17 04-04-25.xlsx: 9,999 filas (total: 9,615,769)
  [508/2013] ✅ FILTRADO REPSOL 10K PARTE 18 04-04-25.xlsx: 9,999 filas (total: 9,625,768)
  [509/2013] ✅ FILTRADO REPSOL 10K PARTE 19 04-04-25.xlsx: 9,999 filas (total: 9,635,767)
  [510/2013] ✅ FILTRADO REPSOL 10K PARTE 2 02-04-25.xlsx: 9,999 filas (total: 9,645,766)
  [511/2013] ✅ FILTRADO REPSOL 10K PARTE 20 04-04-25.xlsx: 9,999 filas (total: 9,655,765)
  [512/2013] ✅ FILTRADO REPSOL 10K PARTE 21 04-04-25.xlsx: 9,999 filas (total: 9,665,764)
  [513/2013] ✅ FILTRADO REPSOL 10K PARTE 22 04-04-25.xlsx: 14,042 filas (total: 9,679,806)
  [514/2013] ✅ FILTRADO REPSOL 10K PARTE 3 02-04-25.xlsx: 9,999 filas (total: 9,689,805)
  [515/2013] ✅ FILTRADO REPSOL 10K PARTE 4 02-04-25.xlsx: 9,999 filas (total: 9,699,804)
  [516/2013] ✅ FILTRADO REPSOL 10K PARTE 5 02-04-25.xlsx: 9,999 filas (total: 9,709,803)
  [517/2013] ✅ FILTRADO REPSOL 10K PARTE 6 02-04-25.xlsx: 9,999 filas (total: 9,719,802)
  [518/2013] ✅ FILTRADO REPSOL 10K PARTE 7 02-04-25.xlsx: 9,999 filas (total: 9,729,801)
  [519/2013] ✅ FILTRADO REPSOL 10K PARTE 8 02-04-25.xlsx: 9,999 filas (total: 9,739,800)
  [520/2013] ✅ FILTRADO REPSOL 10K PARTE 9 02-04-25.xlsx: 9,999 filas (total: 9,749,799)
  [522/2013] ✅ GRANADA_19k.xls: 19,145 filas (total: 9,768,944)
  [523/2013] ✅ GUSTAVO 27.07.xlsx: 2,000 filas (total: 9,770,944)
  [524/2013] ✅ ILIAS 1000 CLIENTES 20-05-25 PARTE 2.xlsx: 999 filas (total: 9,771,943)
  [525/2013] ✅ ILIAS 500 CLIENTES 20-05-25 PARTE 1.xlsx: 583 filas (total: 9,772,526)
  [526/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 1.xlsx: 5,000 filas (total: 9,777,526)
  [527/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 10.xlsx: 5,000 filas (total: 9,782,526)
  [528/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 11.xlsx: 5,000 filas (total: 9,787,526)
  [529/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 12.xlsx: 5,000 filas (total: 9,792,526)
  [530/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 13.xlsx: 8,260 filas (total: 9,800,786)
  [531/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 2.xlsx: 5,000 filas (total: 9,805,786)
  [532/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 3.xlsx: 5,000 filas (total: 9,810,786)
  [533/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 4.xlsx: 5,000 filas (total: 9,815,786)
  [534/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 5.xlsx: 5,000 filas (total: 9,820,786)
  [535/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 6.xlsx: 5,000 filas (total: 9,825,786)
  [536/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 7.xlsx: 5,000 filas (total: 9,830,786)
  [537/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 8.xlsx: 5,000 filas (total: 9,835,786)
  [538/2013] ✅ INCIDENCIAS ENDESA 5K 01-09-25 PARTE 9.xlsx: 5,000 filas (total: 9,840,786)
  [539/2013] ✅ INCIDENCIAS ENDESA 5K 13-09-25 PARTE 1.xlsx: 4,999 filas (total: 9,845,785)
  [540/2013] ✅ INCIDENCIAS ENDESA 5K 13-09-25 PARTE 2.xlsx: 4,999 filas (total: 9,850,784)
  [541/2013] ✅ INCIDENCIAS ENDESA 5K 25-08-25 PARTE 1.xlsx: 4,999 filas (total: 9,855,783)
  [542/2013] ✅ INCIDENCIAS ENDESA 5K 25-08-25 PARTE 2.xlsx: 4,999 filas (total: 9,860,782)
  [543/2013] ✅ INCIDENCIAS ENDESA 8K 01-09-25 PARTE 13.xlsx: 8,260 filas (total: 9,869,042)
  [544/2013] ✅ IVAN 21.07.xlsx: 2,000 filas (total: 9,871,042)
  [545/2013] ✅ IZQUIERDA----.xlsx: 1,999 filas (total: 9,873,041)
  [546/2013] ✅ JAEN NUEVO (1).xlsx: 22,005 filas (total: 9,895,046)
  [547/2013] ✅ JENNI 21.07.xlsx: 1,000 filas (total: 9,896,046)
  [548/2013] ✅ JHON MUESTRA.xlsx: 1,000 filas (total: 9,897,046)
  [549/2013] ✅ JISUS PRUEBA 3K 04-03-25.xlsx: 3,000 filas (total: 9,900,046)
  [553/2013] ✅ JOHN.xlsx: 41 filas (total: 9,900,087)
  [556/2013] ✅ LIMA NUEVA OFI 365 10K 03-12-24 PARTE 4.xlsx: 9,999 filas (total: 9,910,086)
  [557/2013] ✅ LIMA NUEVA OFI 365 10K 03-12-24 PARTE 5.xlsx: 9,999 filas (total: 9,920,085)
  [558/2013] ✅ LIMA NUEVA OFI 365 10K 03-12-24 PARTE 6.xlsx: 9,999 filas (total: 9,930,084)
  [559/2013] ✅ LIMA NUEVA OFI 365 10K 25-11-24 PARTE 2.xlsx: 9,999 filas (total: 9,940,083)
  [560/2013] ✅ LIMA NUEVA OFI 365 10K 25-11-24 PARTE 5.xlsx: 10,086 filas (total: 9,950,169)
  [561/2013] ✅ LIMA NUEVA OFI 365 10K 25-11-24 PARTE 8.xlsx: 9,999 filas (total: 9,960,168)
  [562/2013] ✅ LIMA NUEVA OFI 736 10K 03-12-24 PARTE 1.xlsx: 9,999 filas (total: 9,970,167)
  [563/2013] ✅ LIMA NUEVA OFI 736 10K 03-12-24 PARTE 2.xlsx: 9,999 filas (total: 9,980,166)
  [564/2013] ✅ LIMA NUEVA OFI 736 10K 03-12-24 PARTE 3.xlsx: 9,999 filas (total: 9,990,165)
  [565/2013] ✅ LIMA NUEVA OFI 736 10K 25-11-24 PARTE 1.xlsx: 9,999 filas (total: 10,000,164)
  [566/2013] ✅ LIMA NUEVA OFI 736 10K 25-11-24 PARTE 4.xlsx: 9,999 filas (total: 10,010,163)
  [567/2013] ✅ LIMA NUEVA OFI 736 10K 25-11-24 PARTE 7.xlsx: 9,999 filas (total: 10,020,162)
  [568/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 03-12-24 PARTE 7.xlsx: 9,999 filas (total: 10,030,161)
  [569/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 03-12-24 PARTE 8.xlsx: 9,999 filas (total: 10,040,160)
  [570/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 03-12-24 PARTE 9.xlsx: 10,018 filas (total: 10,050,178)
  [571/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 25-11-24 PARTE 10.xlsx: 9,999 filas (total: 10,060,177)
  [572/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 25-11-24 PARTE 3.xlsx: 9,999 filas (total: 10,070,176)
  [573/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 25-11-24 PARTE 6.xlsx: 9,999 filas (total: 10,080,175)
  [574/2013] ✅ LIMA NUEVA OFI EXTERNO 10K 25-11-24 PARTE 9.xlsx: 9,999 filas (total: 10,090,174)
  [575/2013] ✅ LIMA NUEVA OFI EXTERNO 8K 25-11-24 PARTE 11.xlsx: 8,630 filas (total: 10,098,804)
  [576/2013] ✅ LINCE JESUS OFI 365 10K 19-12-24 PARTE 4.xlsx: 9,999 filas (total: 10,108,803)
  [577/2013] ✅ LINCE JESUS OFI 365 10K 19-12-24 PARTE 5.xlsx: 9,999 filas (total: 10,118,802)
  [578/2013] ✅ LINCE JESUS OFI 365 10K 19-12-24 PARTE 6.xlsx: 9,999 filas (total: 10,128,801)
  [579/2013] ✅ LINCE JESUS OFI 736 10K 19-12-24 PARTE 1.xlsx: 9,999 filas (total: 10,138,800)
  [580/2013] ✅ LINCE JESUS OFI 736 10K 19-12-24 PARTE 2.xlsx: 9,999 filas (total: 10,148,799)
  [581/2013] ✅ LINCE JESUS OFI 736 10K 19-12-24 PARTE 3.xlsx: 9,999 filas (total: 10,158,798)
  [582/2013] ✅ LINCE JESUS OFI EXTERNO 10K 19-12-24 PARTE 10.xlsx: 9,999 filas (total: 10,168,797)
  [583/2013] ✅ LINCE JESUS OFI EXTERNO 10K 19-12-24 PARTE 9.xlsx: 9,999 filas (total: 10,178,796)
  [584/2013] ✅ LINCE JESUS OFI NVO CHIMB 10K 19-12-24 PARTE 7.xlsx: 9,999 filas (total: 10,188,795)
  [585/2013] ✅ LINCE JESUS OFI NVO CHIMB 10K 19-12-24 PARTE 8.xlsx: 9,999 filas (total: 10,198,794)
  [586/2013] ✅ LISTA DE  CLIENTES EDP 2 .xlsx: 15,602 filas (total: 10,214,396)
  [587/2013] ✅ LISTA DE  CLIENTES EDP.xlsx: 15,602 filas (total: 10,229,998)
  [588/2013] ✅ LIZ PRUEBA 10K 11-11-24 OFI 365 PARTE 2.xlsx: 9,998 filas (total: 10,239,996)
  [589/2013] ✅ LIZ PRUEBA 10K 11-11-24 OFI 736 PARTE 1.xlsx: 9,999 filas (total: 10,249,995)
  [590/2013] ✅ LIZ PRUEBA 10K 11-11-24 OFI EXTERNO PARTE 3.xlsx: 9,999 filas (total: 10,259,994)
  [591/2013] ✅ LIZ PRUEBA 5K OFI 365 15-11-24 PARTE 2.xlsx: 4,999 filas (total: 10,264,993)
  [592/2013] ✅ LIZ PRUEBA 5K OFI 736 15-11-24 PARTE 1.xlsx: 5,773 filas (total: 10,270,766)
  [593/2013] ✅ LIZ PRUEBA 5K OFI EXTERNO 15-11-24 PARTE 3.xlsx: 4,999 filas (total: 10,275,765)
  [597/2013] ✅ Libro (12) (3) (1).xlsx: 101 filas (total: 10,275,866)
