/Users/john/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
============================================================
PASO 3: Cargar a Supabase (10 workers × 500 registros)
============================================================

📊 7,325,758 filas en CSV
📤 Cargando...

  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 860 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 859 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 859 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 858 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 858 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 858 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 857 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 857 reg/s | ETA: 141 min
  📤 60,000/7,325,758 (1%) — 10,310 nuevos, 48,690 act, 1,000 err | 857 reg/s | ETA: 141 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 843 reg/s | ETA: 143 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 843 reg/s | ETA: 143 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 843 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 842 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 842 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 842 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 841 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 841 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 841 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 840 reg/s | ETA: 144 min
  📤 70,000/7,325,758 (1%) — 10,310 nuevos, 58,690 act, 1,000 err | 840 reg/s | ETA: 144 min
  📤 80,000/7,325,758 (1%) — 10,310 nuevos, 68,690 act, 1,000 err | 836 reg/s | ETA: 144 min
  📤 80,000/7,325,758 (1%) — 10,310 nuevos, 68,690 act, 1,000 err | 835 reg/s | ETA: 145 min
  📤 80,000/7,325,758 (1%) — 10,310 nuevos, 68,690 act, 1,000 err | 835 reg/s | ETA: 145 min
  📤 80,000/7,325,758 (1%) — 10,310 nuevos, 68,690 act, 1,000 err | 835 reg/s | ETA: 145 min
  📤 80,000/7,325,758 (1%) — 10,310 nuevos, 68,690 act, 1,000 err | 834 reg/s | ETA: 145 min
  📤 80,000/7,325,758 (1%) — 10,310 nuevos, 68,690 act, 1,000 err | 834 reg/s | ETA: 145 min
  📤 90,000/7,325,758 (1%) — 17,226 nuevos, 71,774 act, 1,000 err | 782 reg/s | ETA: 154 min
  📤 90,000/7,325,758 (1%) — 17,226 nuevos, 71,774 act, 1,000 err | 781 reg/s | ETA: 154 min
  📤 90,000/7,325,758 (1%) — 17,226 nuevos, 71,774 act, 1,000 err | 781 reg/s | ETA: 154 min
  📤 90,000/7,325,758 (1%) — 17,226 nuevos, 71,774 act, 1,000 err | 781 reg/s | ETA: 154 min
  📤 90,000/7,325,758 (1%) — 17,226 nuevos, 71,774 act, 1,000 err | 781 reg/s | ETA: 154 min
  📤 90,000/7,325,758 (1%) — 17,226 nuevos, 71,774 act, 1,000 err | 781 reg/s | ETA: 155 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 689 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 689 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 689 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 689 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 688 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 687 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 686 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 175 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 685 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 684 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 683 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 683 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 683 reg/s | ETA: 176 min
  📤 110,000/7,325,758 (2%) — 33,841 nuevos, 74,159 act, 2,000 err | 683 reg/s | ETA: 176 min
  📤 120,000/7,325,758 (2%) — 42,175 nuevos, 75,825 act, 2,000 err | 659 reg/s | ETA: 182 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 643 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 643 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 642 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 641 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 187 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 640 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 639 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 638 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 637 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 188 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 636 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 635 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 634 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 634 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 634 reg/s | ETA: 189 min
  📤 130,000/7,325,758 (2%) — 49,639 nuevos, 77,361 act, 3,000 err | 634 reg/s | ETA: 189 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 570 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 569 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 569 reg/s | ETA: 210 min
  📤 150,000/7,325,758 (2%) — 65,587 nuevos, 80,413 act, 4,000 err | 569 reg/s | ETA: 210 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 237 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 237 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 237 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 237 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 237 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 237 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 238 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 238 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 238 min
  📤 200,000/7,325,758 (3%) — 114,204 nuevos, 80,796 act, 5,000 err | 500 reg/s | ETA: 238 min
  📤 220,000/7,325,758 (3%) — 133,376 nuevos, 81,124 act, 5,500 err | 475 reg/s | ETA: 249 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 477 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
  📤 230,000/7,325,758 (3%) — 143,201 nuevos, 81,299 act, 5,500 err | 476 reg/s | ETA: 248 min
